geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
35588,-20.29033178030075,-45.54280727056969,arcos,MG
18125,-23.527819093037,-47.25485375710287,aluminio,SP
5792,-23.642653085887563,-46.77781921038152,sao paulo,SP
85890,-25.09345695436812,-54.24287386458296,missal,PR
58434,-7.249678652440255,-35.92891144359336,campina grande,PB
5319,-23.543369802772908,-46.73227360417187,sao paulo,SP
99900,-27.8875393678278,-52.23426700544278,getulio vargas,RS
8587,-23.427289993841736,-46.314430174716286,itaquaquecetuba,SP
14098,-21.23435908520401,-47.77501689702239,ribeirão preto,SP
4616,-23.620761,-46.67296008090483,sao paulo,SP
91340,-30.022760557851115,-51.1589247799065,porto alegre,RS
6540,-23.451662991551256,-46.88593089721108,santana de parnaíba,SP
76861,-9.187329041961275,-63.19209086649901,itapua do oeste,RO
25268,-22.63532165877099,-43.25396959850588,duque de caxias,RJ
8460,-23.548404003071845,-46.401214458676336,sao paulo,SP
11660,-23.62216409551425,-45.41018089131375,caraguatatuba,SP
5775,-23.63305994532287,-46.75112247737897,sao paulo,SP
14806,-21.76730373977647,-48.16942955091928,araraquara,SP
37410,-21.708398678979616,-45.26418707164172,tres coracoes,MG
13835,-22.34231410142233,-47.16970022155978,conchal,SP
65072,-2.5021428898090203,-44.24648944823707,sao luis,MA
9172,-23.69459204674626,-46.51276399342889,santo andre,SP
4785,-23.68942102553522,-46.71352395614291,sao paulo,SP
29400,-21.05944922283091,-41.360813461166615,mimoso do sul,ES
9181,-23.686049744936224,-46.522215785734886,santo andre,SP
28950,-22.7646213353552,-41.89896103730376,búzios,RJ
96310,-32.0257526818885,-53.39478263496677,herval,RS
23904,-23.004714926925907,-44.31177544439359,angra dos reis,RJ
91788,-30.150172090294287,-51.16147719229931,porto alegre,RS
3122,-23.56801154899297,-46.59651020413755,sao paulo,SP
4564,-23.608331601996657,-46.69070404731955,sao paulo,SP
97045,-29.672283122395992,-53.799076503058416,santa maria,RS
2910,-23.50700478423225,-46.69788418709911,sao paulo,SP
96300,-32.552787303801345,-53.36183136078751,jaguarão,RS
4601,-23.624508415488474,-46.685007780598994,são paulo,SP
5115,-23.51108360560334,-46.751135788649066,sao paulo,SP
29151,-20.33448548534606,-40.37329609192852,cariacica,ES
90460,-30.041768399936576,-51.18934800666511,porto alegre,RS
30315,-19.952484077153937,-43.93745000334688,belo horizonte,MG
38406,-18.87729649199997,-48.22422205799995,uberlandia,MG
16010,-21.20498854371285,-50.44036449194991,aracatuba,SP
38280,-19.734189713184783,-50.20084260921635,iturama,MG
6657,-23.559349841682103,-46.92623998096119,itapevi,SP
8081,-23.48206009605024,-46.4150865559614,sao paulo,SP
8343,-23.60649289680257,-46.45082688424621,sao paulo,SP
22021,-22.967706865947243,-43.18016353872118,rio de janeiro,RJ
76382,-15.324861609869476,-49.11744057697122,goianésia,GO
88036,-27.580954296410702,-48.52547746324071,florianopolis,SC
13835,-22.3319745,-47.161494,conchal,SP
7025,-23.48197123535693,-46.54572594393789,guarulhos,SP
58200,-6.846887840635319,-35.503600500000005,guarabira,PB
29194,-19.81885450941133,-40.279449290551774,aracruz,ES
74944,-16.780667423983026,-49.325755740810045,aparecida de goiania,GO
95112,-29.188273911208785,-51.24959836586928,caxias do sul,RS
44245,-12.311193046865789,-38.75518441835341,conceicao do jacuipe,BA
78600,-15.892841559947897,-52.26384964929251,barra do garças,MT
2520,-23.50284477308609,-46.65309249323402,sao paulo,SP
6544,-23.463179834163576,-46.867779297311046,santana de parnaiba,SP
38200,-20.02708418430864,-48.937467525842976,frutal,MG
65970,-6.338613771025334,-47.39761952713901,porto franco,MA
9030,-23.6643416297536,-46.52847791548848,santo andre,SP
37550,-22.241947591696675,-45.95770449549155,pouso alegre,MG
2914,-23.50136027338564,-46.71179903635525,sao paulo,SP
62823,-4.833721245676758,-37.78124195118512,jaguaruana,CE
19802,-22.66567055453289,-50.43031401165675,assis,SP
13212,-23.183056068555583,-46.95993278362874,jundiaí,SP
5783,-23.64400146204681,-46.76925637333151,sao paulo,SP
35500,-20.14162551917445,-44.89149045794771,divinopolis,MG
83410,-25.36414078008411,-49.16109974249642,colombo,PR
94070,-29.932208181231008,-51.0614299662342,gravatai,RS
36660,-21.876999626361272,-42.69807878982929,alem paraiba,MG
78043,-15.58078708628484,-56.10734250451941,cuiaba,MT
9371,-23.66389605332402,-46.48007845414752,maua,SP
18500,-22.92520319408782,-47.89446334493501,laranjal paulista,SP
89520,-27.28912264224707,-50.57682998211084,curitibanos,SC
18890,-23.44720588518332,-49.41138983979859,taguai,SP
38500,-18.7221899033525,-47.4977726744983,monte carmelo,MG
65074,-2.54838976103638,-44.25315239785909,sao luis,MA
23060,-22.89239958145309,-43.60086462490614,rio de janeiro,RJ
3578,-23.55943932722605,-46.50430125950717,são paulo,SP
89825,-26.95359698101816,-52.53552994026903,xaxim,SC
9371,-23.670493406890127,-46.474537603814326,mauá,SP
2335,-23.483591308904177,-46.61771836886143,sao paulo,SP
38230,-20.28158543262468,-49.2049245436552,fronteira,MG
90010,-30.035110431040383,-51.23209528282069,porto alegre,RS
13400,-22.721405425566008,-47.65524632217105,piracicaba,SP
85830,-24.29601073646984,-53.31218265172748,formosa do oeste,PR
4369,-23.65139348181573,-46.66778697179262,são paulo,SP
29946,-18.735637203599392,-39.74976245526396,sao mateus,ES
5617,-23.59200069776092,-46.71853924548448,sao paulo,SP
26020,-22.763118327794142,-43.45934063542129,nova iguacu,RJ
38900,-20.01586522967884,-45.97233719987148,bambui,MG
12513,-22.78021440525155,-45.20095491603928,guaratingueta,SP
64028,-5.160479534724668,-42.77717355714906,teresina,PI
65055,-2.574017354715512,-44.23352319562508,sao luis,MA
89010,-26.91614502923069,-49.06989542248232,blumenau,SC
95900,-29.45735359465575,-51.97139829716624,lajeado,RS
17206,-22.267157043275667,-48.58092040594752,jau,SP
1303,-23.55001132944774,-46.64818240521669,sao paulo,SP
36660,-21.88209035542312,-42.69842642265125,alem paraiba,MG
1243,-23.549397779069785,-46.6551387979399,são paulo,SP
8501,-23.540487715794324,-46.36234808327076,ferraz de vasconcelos,SP
21040,-22.88006601680227,-43.23937584191499,rio de janeiro,RJ
4077,-23.606258951699505,-46.65644558436729,sao paulo,SP
91210,-30.039757576172978,-51.144240211350905,porto alegre,RS
95560,-29.338177615526035,-49.726810893121865,torres,RS
49040,-10.946309354214764,-37.07199690239356,aracaju,SE
37558,-22.25234552444816,-45.93425029329392,pouso alegre,MG
9861,-23.7118984565756,-46.58541202553522,sao bernardo do campo,SP
78515,-10.638542301260747,-55.71348746352282,nova canaã do norte,MT
12120,-22.988593927837726,-45.53536795989382,tremembe,SP
76808,-8.790822000000002,-63.90039825,porto velho,RO
1512,-23.55322976796128,-46.62888145420966,sao paulo,SP
65760,-5.289721536088717,-44.49651340802824,presidente dutra,MA
9991,-23.69346685622373,-46.61358625976696,diadema,SP
36900,-20.250963302577446,-42.03150175041381,manhuaçu,MG
96055,-31.732058912574285,-52.34406171758334,pelotas,RS
36015,-21.76027574049282,-43.35139193935025,juiz de fora,MG
6083,-23.53683437218693,-46.785517708598015,osasco,SP
89218,-26.274807269942613,-48.85455655928394,joinville,SC
6243,-23.5037473277743,-46.79972349512391,osasco,SP
20551,-22.914427904235747,-43.24846693810951,rio de janeiro,RJ
83405,-25.36056556449584,-49.18436742724749,colombo,PR
12446,-22.88573664752174,-45.36776128884665,pindamonhangaba,SP
24120,-22.882652528997667,-43.07912099999999,niteroi,RJ
22621,-23.00849101082004,-43.31380107646144,rio de janeiro,RJ
7020,-23.473093862817176,-46.53383357696424,guarulhos,SP
29285,-20.8460457352127,-40.74348059339831,piuma,ES
59605,-5.192446406310635,-37.35684103832313,mossoro,RN
23071,-22.8937370491372,-43.584459392434766,rio de janeiro,RJ
80010,-25.43027192921151,-49.26660256989238,curitiba,PR
4542,-23.587603272260456,-46.67830769401,sao paulo,SP
4896,-23.85636847960066,-46.70718370760001,sao paulo,SP
6216,-23.52297084676669,-46.76907691575106,osasco,SP
95770,-29.451008026064763,-51.29257667641591,feliz,RS
72015,-15.838648121555506,-48.05532734844216,brasilia,DF
83301,-25.448420999999943,-49.06461499999996,piraquara,PR
22793,-23.00919810587085,-43.42946134406149,rio de janeiro,RJ
11722,-24.006741943946977,-46.45077460400725,praia grande,SP
14620,-20.71791474986343,-47.87108037955459,orlandia,SP
60337,-3.712491935573064,-38.56638277058261,fortaleza,CE
7802,-23.326533037077034,-46.72566968375145,franco da rocha,SP
35560,-20.08690196936163,-45.29048566507433,santo antonio do monte,MG
21931,-22.81475071168242,-43.188311447138354,rio de janeiro,RJ
11010,-23.935387610046742,-46.32879248987245,santos,SP
11410,-23.998427986399648,-46.26515583545739,guaruja,SP
13970,-22.43264015683729,-46.824037992795645,itapira,SP
29460,-21.12949692225612,-41.67411413359006,bom jesus do norte,ES
18610,-22.86133078663342,-48.43727139947712,botucatu,SP
78030,-15.599653894319664,-56.12243030682144,cuiaba,MT
1321,-23.564514729672787,-46.6424312278551,sao paulo,SP
38880,-19.00788509027523,-45.96540676208795,tiros,MG
28300,-21.18962203257604,-41.89365648763852,itaperuna,RJ
28960,-22.84012999999993,-42.227359999999976,iguaba grande,RJ
90450,-30.02754041548848,-51.189971111864416,porto alegre,RS
35040,-18.912410731924243,-41.99613062844247,governador valadares,MG
36325,-21.11176911417258,-44.16661310425146,tiradentes,MG
13271,-22.981081963162328,-47.02015139251149,valinhos,SP
86073,-23.279158322708085,-51.19005005096236,londrina,PR
86400,-23.159880769951183,-49.97155703963878,jacarezinho,PR
13501,-22.421219991690112,-47.55974321481337,rio claro,SP
37270,-20.901384474828543,-45.255091120906826,campo belo,MG
5546,-23.585502887773785,-46.76862598648292,sao paulo,SP
78049,-15.523030812999934,-56.08648499999998,cuiaba,MT
37200,-21.234332483207343,-44.98922805773553,lavras,MG
22775,-22.972980510675807,-43.3930494970858,rio de janeiro,RJ
33805,-19.76847023038569,-44.08326502794866,ribeirao das neves,MG
29060,-20.285044918482804,-40.29600861987992,vitória,ES
13510,-22.455154564448883,-47.52685056297125,santa gertrudes,SP
20941,-22.90004029753588,-43.217795052743874,rio de janeiro,RJ
36200,-21.23655312920633,-43.77771331906962,barbacena,MG
4548,-23.601416342777945,-46.678402220237714,sao paulo,SP
24411,-22.85743595049886,-43.07843478699855,sao goncalo,RJ
45345,-13.518796145516836,-39.9649923792582,jaguaquara,BA
80530,-25.423745769078835,-49.26971373387888,curitiba,PR
5633,-23.601191091869108,-46.74074701234924,sao paulo,SP
46170,-13.482103153609549,-41.769055002140526,rio de contas,BA
21381,-22.879589081049065,-43.310033109902506,rio de janeiro,RJ
15061,-20.80247580482805,-49.34642736540911,sao jose do rio preto,SP
15745,-20.10631162712483,-50.581435124799725,paranapuã,SP
22060,-22.97770426311385,-43.18962068443071,rio de janeiro,RJ
20511,-22.932837513734224,-43.24401403872118,rio de janeiro,RJ
13481,-22.596071752149587,-47.40062173120198,limeira,SP
9781,-23.72764065807836,-46.53106495908914,sao bernardo do campo,SP
14270,-21.481595356540865,-47.360963812791866,santa rosa de viterbo,SP
14840,-21.35224841554724,-48.22074130349242,guariba,SP
12917,-22.978120500000003,-46.546461,braganca paulista,SP
26311,-22.71952914956444,-43.57641883114239,queimados,RJ
51150,-8.085938394067057,-34.904345394067064,recife,PE
88808,-28.7037968004084,-49.45364390596149,criciuma,SC
35701,-19.44453282136267,-44.22492681113182,sete lagoas,MG
18406,-23.995946500093435,-48.88994029997743,itapeva,SP
35570,-20.4700218561546,-45.430380040532654,formiga,MG
13350,-23.04627216214872,-47.36756529358516,elias fausto,SP
24220,-22.905315441731403,-43.11025312930293,niteroi,RJ
44001,-12.255385557478975,-38.96558257271464,feira de santana,BA
58500,-7.901168453964663,-37.12041373369044,monteiro,PB
15370,-20.642533952343936,-51.10953330179212,pereira barreto,SP
35500,-20.15075763665158,-44.85623689324122,divinopolis,MG
90520,-30.010455,-51.18182572413286,porto alegre,RS
5875,-23.69054645924331,-46.78232338643646,sao paulo,SP
37450,-21.97740855065835,-44.60314281155729,aiuruoca,MG
89135,-27.031720271751887,-49.382934774075295,apiuna,SC
13571,-22.03087833166944,-47.86616141090083,sao carlos,SP
38702,-18.567376206930867,-46.51764127463935,patos de minas,MG
99072,-28.26554675414045,-52.40146302420735,passo fundo,RS
68702,-1.196753462065849,-47.18976175868304,capanema,PA
41710,-12.974846960874778,-38.42999641687345,salvador,BA
4124,-23.59615427699232,-46.61883072300768,sao paulo,SP
98400,-27.35370227261189,-53.39420272565516,frederico westphalen,RS
3877,-23.50862195337295,-46.49064009824575,são paulo,SP
14402,-20.526799790496465,-47.36877669036949,franca,SP
17047,-22.33208600272937,-49.04215943736442,bauru,SP
48950,-9.838980077973178,-39.48084867342756,uauá,BA
92410,-29.89872548124545,-51.16962146863639,canoas,RS
89300,-26.103791729672214,-49.81102500727933,mafra,SC
12530,-23.073237723183624,-44.95778306672907,cunha,SP
72940,-16.203257695503932,-48.70893004210611,abadiânia,GO
7417,-23.392066216210512,-46.31687893934959,arujá,SP
5844,-23.66153375575626,-46.74151175575626,sao paulo,SP
49506,-10.691346204420883,-37.43512344526036,itabaiana,SE
24451,-22.835116807603047,-43.011057282259536,sao goncalo,RJ
4710,-23.62572057175124,-46.69779313041068,sao paulo,SP
13313,-23.252978681660743,-47.30652325243805,itu,SP
29190,-19.79869782103188,-40.27132907731565,aracruz,ES
4447,-23.692816236193647,-46.6778406382077,sao paulo,SP
89460,-26.17612575972171,-50.40026259311716,canoinhas,SC
53370,-7.992479004700263,-34.86113999374501,olinda,PE
89400,-26.250457399458103,-51.08247305720224,porto uniao,SC
36546,-20.98903421805768,-43.01166761445195,divinésia,MG
19915,-22.959957059120534,-49.8595362223152,ourinhos,SP
9351,-23.69204988591388,-46.44495803635525,maua,SP
48010,-12.116564132535176,-38.42203170531834,alagoinhas,BA
19940,-22.81505735320917,-50.07190228742496,ibirarema,SP
84950,-23.86753079657363,-49.8011513360961,wenceslau braz,PR
22010,-22.964614241445112,-43.17273400680933,rio de janeiro,RJ
14580,-20.43219268289176,-47.82830888064529,guara,SP
38022,-19.756255135685016,-47.93450765689179,uberaba,MG
35450,-20.240795931342262,-43.792451938812334,itabirito,MG
12306,-23.29049527116393,-45.95130283389116,jacarei,SP
11010,-23.932559840910145,-46.33018460397393,santos,SP
13418,-22.729243683594,-47.629122223151896,piracicaba,SP
5202,-23.401848226758595,-46.74340928351319,sao paulo,SP
11680,-23.44749236081135,-45.07830518650818,ubatuba,SP
13560,-22.007941994171617,-47.89193286412956,sao carlos,SP
5323,-23.54578198972822,-46.75072659310986,sao paulo,SP
4363,-23.64616723535693,-46.66585747807145,sao paulo,SP
2144,-23.50463631653683,-46.5707832870148,sao paulo,SP
20540,-22.923831654466465,-43.23634955272865,rio de janeiro,RJ
21331,-22.874144207600008,-43.37245458047214,rio de janeiro,RJ
12020,-23.025893397256983,-45.5607693443085,taubaté,SP
5508,-23.55759534277795,-46.73341472023772,sao paulo,SP
82540,-25.39268242437528,-49.25051048736227,curitiba,PR
80030,-25.41854417179301,-49.26171356466045,curitiba,PR
16075,-21.18890600242257,-50.457484707231394,aracatuba,SP
5577,-23.585302374488748,-46.76573031099623,sao paulo,SP
36470,-20.794718873986373,-43.34028053032,senhora de oliveira,MG
58208,-6.896940008238569,-35.525263985655705,cuitegi,PB
61901,-3.883745999999945,-38.62057399999995,maracanaú,CE
22631,-23.00528744134436,-43.322092215777,rio de janeiro,RJ
96211,-32.03206288368753,-52.112435060574775,rio grande,RS
21321,-22.89353933360268,-43.355786317646746,rio de janeiro,RJ
75096,-16.333085999999945,-48.928260499999965,anapolis,GO
86870,-24.224671946846723,-51.648149289476905,ivaiporã,PR
21040,-22.85642340550516,-43.24930045989382,rio de janeiro,RJ
80010,-25.43646097302066,-49.26919837354175,curitiba,PR
94838,-30.02392811261529,-51.05139642404089,alvorada,RS
57265,-9.909862614077444,-36.35592519936317,teotônio vilela,AL
11707,-24.057388991895028,-46.54670084525237,praia grande,SP
35935,-19.828809,-43.3598805,sao goncalo do rio abaixo,MG
86315,-23.49233415497977,-50.641360340689225,santo antonio do paraiso,PR
27920,-22.40882961134416,-41.81006234045233,macae,RJ
70762,-15.751017699468294,-47.89062091529557,brasilia,DF
1230,-23.53572626533555,-46.65663851817764,sao paulo,SP
90540,-30.0207634565756,-51.18892235636796,porto alegre,RS
4610,-23.626643993563423,-46.67490740988791,sao paulo,SP
98960,-27.82941156124096,-54.666101244247976,santo cristo,RS
89665,-27.33577508374996,-51.60243483499984,capinzal,SC
79904,-22.524677256048097,-55.73705527882042,ponta pora,MS
35182,-19.58496780188541,-42.64773544856348,timoteo,MG
44400,-13.013130408611838,-39.03055664617156,nazaré,BA
21625,-22.832480304749247,-43.39751553442203,rio de janeiro,RJ
93115,-29.74439309738916,-51.14772394641205,sao leopoldo,RS
3733,-23.508761898695823,-46.53066429739164,sao paulo,SP
55125,-8.00567074101093,-36.05892497483058,toritama,PE
36033,-21.79494093228113,-43.37245607729815,juiz de fora,MG
15084,-20.825966532332465,-49.383188536951,sao jose do rio preto,SP
95500,-29.82963395002617,-50.5205469692354,santo antonio da patrulha,RS
88301,-26.90199220706617,-48.663992263483166,itajai,SC
1026,-23.539439503750906,-46.63306386663973,sao paulo,SP
21321,-22.90314497253153,-43.34459182693757,rio de janeiro,RJ
77006,-10.177553519725851,-48.330507427623466,palmas,TO
29302,-20.850335158678817,-41.12569284761161,cachoeiro de itapemirim,ES
35774,-19.28369280496829,-44.40684060069096,paraopeba,MG
4827,-23.72032333804609,-46.69901402316928,sao paulo,SP
31840,-19.84126260865211,-43.92197760542668,belo horizonte,MG
3359,-23.567473291184825,-46.544856876032526,sao paulo,SP
79370,-19.009436683315784,-57.60460732811353,ladário,MS
17210,-22.278291359974624,-48.53567501457096,jau,SP
11925,-24.734140869980056,-47.55718834624466,ilha comprida,SP
18201,-23.579000693308068,-48.03962946685762,itapetininga,SP
8557,-23.50985543694563,-46.34547478296563,poa,SP
3169,-23.5528125925616,-46.59680311809683,sao paulo,SP
5017,-23.53995498805477,-46.68201602818961,são paulo,SP
1329,-23.56314574493621,-46.64661879892085,sao paulo,SP
95097,-29.182824947304773,-51.18724925745165,caxias do sul,RS
57500,-9.372936123652645,-37.24261699815207,santana do ipanema,AL
7072,-23.44717026755726,-46.55437892561603,guarulhos,SP
60140,-3.735157086040726,-38.522829326533554,fortaleza,CE
6509,-23.45431585003672,-46.93913956736417,santana de parnaiba,SP
17602,-21.9326202827591,-50.49282888666684,tupa,SP
6756,-23.60542702192854,-46.77093851817762,taboão da serra,SP
44003,-12.264909003582872,-38.96179545571643,feira de santana,BA
4812,-23.71316680766344,-46.6889341851232,sao paulo,SP
69918,-9.969754631138562,-67.83545032070518,rio branco,AC
5805,-23.6483172917075,-46.73174552524676,sao paulo,SP
40353,-12.945465574080156,-38.47199217616456,salvador,BA
3192,-23.57164065528881,-46.57875459256161,sao paulo,SP
2467,-23.491360739107844,-46.64670786150384,são paulo,SP
31910,-19.871021378844745,-43.91492550305843,belo horizonte,MG
17730,-21.78075432698822,-50.79287725958469,parapuã,SP
90520,-30.014718757977963,-51.17735966221372,porto alegre,RS
15090,-20.83010694065061,-49.392384253983735,sao jose do rio preto,SP
58401,-7.208586754371282,-35.888574939494475,campina grande,PB
97010,-29.684998053402005,-53.82463803626662,santa maria,RS
94065,-29.942595,-50.9258835,gravatai,RS
45270,-14.792955126079422,-40.14129524301049,nova canaa,BA
89500,-26.77413073241692,-51.01500635650808,cacador,SC
11750,-24.265583983619017,-46.95374129580958,peruíbe,SP
22411,-22.980466509290824,-43.20290198112988,rio de janeiro,RJ
29370,-20.384210999999944,-41.26282099999997,conceicao do castelo,ES
16400,-21.673453013041744,-49.75319338496159,lins,SP
3891,-23.51371783006393,-46.48905513279115,sao paulo,SP
4164,-23.630637719401,-46.60761159922671,sao paulo,SP
13820,-22.68961127866472,-46.99010810377197,jaguariuna,SP
85950,-24.29250463169275,-53.844481670671975,palotina,PR
21746,-22.98125883837927,-43.49105973218461,rio de janeiro,RJ
95320,-28.78183752899767,-51.59563965889549,nova prata,RS
98805,-28.30276434053597,-54.24226354559628,santo angelo,RS
55606,-8.120849742426058,-35.312071400225044,vitória de santo antão,PE
89400,-26.23804950698744,-51.08013610674171,porto união,SC
6765,-23.62555870191586,-46.77146152400602,taboao da serra,SP
9671,-23.666041205926565,-46.6069468576087,sao bernardo do campo,SP
13160,-22.556916864761217,-47.15066986411139,artur nogueira,SP
71937,-15.838204887720645,-48.0109692270167,brasilia,DF
4210,-23.586666985911403,-46.603947209141886,sao paulo,SP
36020,-21.780220851749,-43.33106512508012,juiz de fora,MG
20241,-22.92075991118931,-43.18366613751521,rio de janeiro,RJ
31170,-19.886561266720538,-43.92142657868314,belo horizonte,MG
56000,-8.063683554743516,-39.12504989419279,salgueiro,PE
11035,-23.982303290582315,-46.30145518942238,santos,SP
75125,-16.356510849146805,-48.95345531931833,anapolis,GO
21842,-22.86867947821569,-43.479243,rio de janeiro,RJ
91530,-30.058886467090204,-51.15219665184289,porto alegre,RS
5181,-23.45692469663574,-46.74509720260835,sao paulo,SP
3324,-23.55159111740434,-46.56584049806677,são paulo,SP
36081,-21.743555749968085,-43.388775655559975,juiz de fora,MG
28030,-21.759390492804982,-41.33723391477138,campos dos goytacazes,RJ
91410,-30.05123092560864,-51.16977625554077,porto alegre,RS
21031,-22.85194638219163,-43.257657321945935,rio de janeiro,RJ
1550,-23.57203616319466,-46.61521226741304,sao paulo,SP
78700,-16.467859816192455,-54.63002349778545,rondonopolis,MT
33110,-19.786821905723304,-43.920885800958544,santa luzia,MG
97502,-29.75608287524541,-57.0719835,uruguaiana,RS
68170,-2.1516857924139705,-56.09460648193707,juruti,PA
7173,-23.42723489064574,-46.42933365375959,guarulhos,SP
31530,-19.829833554532893,-43.98017411518262,belo horizonte,MG
5424,-23.56769747100232,-46.698420577990646,sao paulo,SP
64235,-3.4718196611300614,-41.55287834187967,cocal,PI
39100,-18.24816170838669,-43.602524628585805,diamantina,MG
41830,-13.007018860118857,-38.46528706134221,salvador,BA
5459,-23.56052516319466,-46.70144875812221,sao paulo,SP
22441,-22.983330164031383,-43.220819833342894,rio de janeiro,RJ
85615,-26.145153081474504,-53.02651954073725,marmeleiro,PR
76803,-8.740447755996664,-63.89247431316767,porto velho,RO
21931,-22.805352704440327,-43.20157255085053,rio de janeiro,RJ
30662,-19.986298962259752,-44.041774400773285,belo horizonte,MG
32310,-19.941558961183464,-44.04673568958889,contagem,MG
47640,-13.381938445702112,-44.19092437493862,santa maria da vitoria,BA
17207,-22.28351137148444,-48.56266533089698,jaú,SP
4272,-23.60913161896049,-46.61258745259877,sao paulo,SP
12050,-23.017763139052807,-45.57821188218104,taubate,SP
6657,-23.55472920655529,-46.92383489672236,itapevi,SP
31160,-19.88535187862188,-43.92938206830424,belo horizonte,MG
29360,-20.60808758965916,-41.20395115027674,castelo,ES
14871,-21.26598346270895,-48.32525677542961,jaboticabal,SP
70744,-15.762726000000004,-47.8863045,brasilia,DF
84073,-25.058240671451628,-50.16725155629285,ponta grossa,PR
68926,-0.0560076755819988,-51.16602332570708,santana,AP
5276,-23.553045775463108,-46.42866411281669,sao paulo,SP
9943,-23.67130166127145,-46.60056690104357,diadema,SP
18112,-23.52877324842504,-47.428611664992594,votorantim,SP
27215,-22.50733164723873,-44.09449362960935,volta redonda,RJ
89820,-26.875100607535217,-52.41117156553722,xanxere,SC
11430,-23.99049376213291,-46.28312792561602,guaruja,SP
9270,-23.638550291941424,-46.4971689023913,santo andre,SP
5642,-23.62283295920133,-46.73584279239999,sao paulo,SP
13515,-22.510705825037768,-47.77651207584099,charqueada,SP
21765,-22.89351797002137,-43.43235133902703,rio de janeiro,RJ
14020,-21.20909626311385,-47.80541878642737,ribeirao preto,SP
99052,-28.230143375241035,-52.37227820921713,passo fundo,RS
79290,-21.129765279233723,-56.46847466371709,bonito,MS
85602,-26.06981539925676,-53.071573924685005,francisco beltrão,PR
83601,-25.456078080077795,-49.53191166405789,campo largo,PR
81560,-25.47920847792722,-49.217979745628725,curitiba,PR
6602,-23.53266349887183,-46.89603986384248,jandira,SP
66070,-1.4507753550116274,-48.46276020024242,belem,PA
20941,-22.906268727999347,-43.21994070996595,rio de janeiro,RJ
1408,-23.569375285590663,-46.66344025965141,sao paulo,SP
16016,-21.22973286575128,-50.41929706408416,araçatuba,SP
59820,-5.936894999999999,-37.9507545,riacho da cruz,RN
8560,-23.525761232038708,-46.33270151249348,poa,SP
49075,-10.908813183478422,-37.07015420927345,aracaju,SE
1001,-23.54969829946912,-46.63390859285005,sao paulo,SP
8500,-23.54835537408926,-46.36410114142645,ferraz de vasconcelos,SP
13904,-22.71585360061168,-46.76965084194122,amparo,SP
95590,-29.981446637568247,-50.1266307756738,tramandai,RS
24230,-22.904080701627404,-43.09808707048884,niteroi,RJ
84570,-25.887183584940686,-50.82642862861917,mallet,PR
57480,-9.386916486083903,-37.99655733949749,delmiro gouveia,AL
62730,-4.237114045273197,-39.19418264991154,caridade,CE
44572,-12.969947274465266,-39.268901129160135,santo antonio de jesus,BA
9290,-23.646649472833484,-46.50244163589114,santo andre,SP
36900,-20.26649480993069,-42.03631995034651,manhuacu,MG
13700,-21.769767,-47.082504095263424,casa branca,SP
2260,-23.46991547821569,-46.5780406588955,sao paulo,SP
22793,-23.009628738848047,-43.42346544809284,rio de janeiro,RJ
5506,-23.5621192739339,-46.70843314126613,sao paulo,SP
88117,-27.573373889894786,-48.60362128268841,sao jose,SC
13083,-22.825046032748578,-47.069011446015374,campinas,SP
45710,-15.11558187333675,-40.06625254429596,itororo,BA
14085,-21.163087037191985,-47.79632915306712,ribeirão preto,SP
6460,-23.488454474505577,-46.83399898742423,barueri,SP
21011,-22.83516458950318,-43.28282527171218,rio de janeiro,RJ
35595,-19.792598642513774,-45.67518908070109,luz,MG
58037,-7.084595419931877,-34.83592049125741,joao pessoa,PB
6622,-23.55069256812877,-46.90298021533459,jandira,SP
3090,-23.52810085567546,-46.55822429309247,sao paulo,SP
37133,-21.430584376232616,-45.96233495983986,alfenas,MG
24746,-22.840475694528145,-42.98518190106087,sao goncalo,RJ
75860,-18.44892561783112,-50.44150929350496,quirinopolis,GO
16700,-21.26644090682998,-50.64904475316664,guararapes,SP
36200,-21.23100956921314,-43.77829868111775,barbacena,MG
86340,-23.036447285019776,-50.81181863132338,sertaneja,PR
65350,-3.459934880675596,-44.86773427862183,vitória do mearim,MA
3590,-23.54376132722604,-46.48152235983039,sao paulo,SP
8080,-23.48838241993187,-46.43169123980033,sao paulo,SP
13530,-22.2523335,-47.82992625,itirapina,SP
16300,-21.40878331835381,-50.076254313719154,penapolis,SP
78690,-14.666056777009988,-52.36283470851833,nova xavantina,MT
4295,-23.62107990274794,-46.60512669858301,são paulo,SP
74650,-16.65335004411688,-49.24487768705645,goiania,GO
8042,-23.5063556491082,-46.43092473416012,sao paulo,SP
68445,-1.5158416839130702,-48.62068858989304,barcarena,PA
15091,-20.82807731027814,-49.40270933038618,sao jose do rio preto,SP
12926,-22.91675585429048,-46.54601631709848,braganca paulista,SP
22041,-22.964969660568933,-43.192095564660455,rio de janeiro,RJ
22271,-22.95454676074792,-43.19618890313921,rio de janeiro,RJ
14740,-20.87553620289473,-48.29532398802104,viradouro,SP
45190,-14.670890513732449,-40.48369949842285,planalto,BA
27175,-22.627886370224694,-43.89759766845894,piraí,RJ
2260,-23.469177059120533,-46.57660541548847,sao paulo,SP
29500,-20.760695831057216,-41.529459884679206,alegre,ES
17580,-22.105021567709144,-50.1738866856198,pompeia,SP
13846,-22.315675843211817,-46.95005670479397,mogi-guacu,SP
